Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
Model:,LI-7810,,,,,,,,,,,,,,,,,,,,
SN:,TG10-01593,,,,,,,,,,,,,,,,,,,,
Software Version:,2.3.8,,,,,,,,,,,,,,,,,,,,
Timestamp:,2023-07-06 12:50:04,,,,,,,,,,,,,,,,,,,,
Timezone:,US/Eastern,,,,,,,,,,,,,,,,,,,,
DATAH,SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
DATAU,secs,nsecs,index,diag,,date,time,ppm,ppm,ppb,kPa,°C,kPa,°C,,µsecs,°C,counts,°C,V,CHK
DATA,1688663701,975709915,6001,80,,2023-07-06,13:15:01,33458.652,835.3559,2055.8525,40.6674,50.447,29.837,37.6205,0.0406223,11.7751,50.9697,-995.75,0.215208,15.8952, 71
DATA,1688663702,975709915,6005,80,,2023-07-06,13:15:02,33389.695,853.96698,2054.6917,40.6666,50.4626,29.8239,37.6205,0.0411932,11.7756,50.9853,-1083,0.215208,15.8952,142
DATA,1688663703,975709915,6009,80,,2023-07-06,13:15:03,34010.766,873.74255,2055.3169,40.6653,50.478,29.8091,37.6205,0.0422163,11.7738,51.0006,-1181,0.215208,15.8948, 42
DATA,1688663704,975709915,6013,80,,2023-07-06,13:15:04,33940.418,894.3587,2055.6226,40.6649,50.4932,29.7924,37.6205,0.0427597,11.7738,51.0156,-932.5,0.215208,15.8944,124
DATA,1688663705,975709915,6017,80,,2023-07-06,13:15:05,33500.219,918.5069,2057.8933,40.6674,50.5084,29.7809,37.6205,0.0432321,11.7756,51.0305,-552.25,0.215208,15.894, 96
DATA,1688663706,975709915,6021,80,,2023-07-06,13:15:06,32750.961,934.961,2059.2268,40.6666,50.523,29.7751,37.6205,0.0433264,11.7784,51.0451,-554.25,0.215208,15.894,  0
DATA,1688663707,975709915,6025,80,,2023-07-06,13:15:07,32069.154,938.97833,2049.4712,40.6662,50.5377,29.769,37.6205,0.0434164,11.7802,51.0597,-420.5,0.215208,15.8944,118
DATA,1688663708,975709915,6029,80,,2023-07-06,13:15:08,31638.029,949.30096,2044.1782,40.6666,50.5533,29.762,37.6205,0.0437241,11.7818,51.0745,-471.5,0.215208,15.8944,113
DATA,1688663709,975383996,6033,80,,2023-07-06,13:15:09,31728.734,967.06427,2043.451,40.6666,50.5681,29.7551,37.6205,0.0443516,11.782,51.0898,-662,0.215208,15.8944,234
DATA,1688663710,975383996,6037,80,,2023-07-06,13:15:10,32242.594,1057.5204,2047.5984,40.667,50.5835,29.7436,37.6205,0.0455284,11.7803,51.105,-767,0.215208,15.8936,213
DATA,1688663711,975383996,6041,80,,2023-07-06,13:15:11,33286.703,1200.2769,2067.4517,40.6645,50.5993,29.733,37.6205,0.0470758,11.7767,51.1199,-1012.5,0.215208,15.894,103
DATA,1688663712,975383996,6045,80,,2023-07-06,13:15:12,33713.648,1190.3477,2076.4419,40.6666,50.6152,29.7182,37.6205,0.0480991,11.7749,51.1351,-1054.75,0.215208,15.8936, 10
DATA,1688663713,975383996,6049,80,,2023-07-06,13:15:13,33295.996,1108.0519,2047.8185,40.6678,50.6305,29.7043,37.6205,0.0483604,11.7764,51.1501,-802.25,0.215208,15.8936,212
DATA,1688663714,975383996,6053,80,,2023-07-06,13:15:14,32545.23,1097.825,2040.8857,40.6666,50.6457,29.6932,37.6205,0.0483438,11.7794,51.1656,-630,0.215208,15.894,180
DATA,1688663715,975383996,6057,80,,2023-07-06,13:15:15,32703.58,1119.127,2041.2209,40.6666,50.6595,29.6859,37.6205,0.0490732,11.7789,51.1799,-892.75,0.215208,15.8936,145
DATA,1688663716,975069046,6061,112,,2023-07-06,13:15:16,33731.996,1152.4421,2045.3911,40.6649,50.6747,29.6732,37.6205,0.050589,11.776,51.1948,-1285,0.215208,15.8936, 57
DATA,1688663717,975069046,6065,112,,2023-07-06,13:15:17,34936.539,1179.4304,2048.0295,40.6637,50.6903,29.6531,37.6205,0.0520994,11.7721,51.2098,-1483.75,0.215208,15.8932, 52
DATA,1688663718,975069046,6069,112,,2023-07-06,13:15:18,35025.551,1203.6089,2048.0994,40.6637,50.7056,29.6338,37.6205,0.0529897,11.7713,51.2252,-889,0.215208,15.8928,125
DATA,1688663719,975069046,6073,112,,2023-07-06,13:15:19,34825.73,1259.4502,2070.4675,40.6694,50.7208,29.622,37.6205,0.0538401,11.7716,51.24,-573.5,0.215208,15.892,190
DATA,1688663720,975069046,6077,112,,2023-07-06,13:15:20,34610.738,1300.2083,2086.2427,40.6694,50.7361,29.613,37.6205,0.0544557,11.7729,51.2554,-725.75,0.215208,15.8924,184
DATA,1688663721,975069046,6081,112,,2023-07-06,13:15:21,34939.824,1325.036,2090.1116,40.6649,50.7514,29.6007,37.6205,0.0552312,11.7722,51.2704,-1011.75,0.215208,15.8924,201
DATA,1688663722,975069046,6085,112,,2023-07-06,13:15:22,34168.25,1286.4598,2050.7471,40.667,50.7666,29.5892,37.6205,0.0551842,11.7745,51.2852,-543.5,0.215208,15.892, 58
DATA,1688663723,975069046,6089,112,,2023-07-06,13:15:23,32462.787,1258.6519,2032.9255,40.6674,50.7808,29.5847,37.6205,0.0542853,11.7799,51.2993,48.75,0.215208,15.8916,200
DATA,1688663724,974745035,6093,112,,2023-07-06,13:15:24,30247.979,1220.4366,2015.6987,40.6666,50.7966,29.5888,37.6205,0.0526398,11.7883,51.3141,310.5,0.215208,15.8877,182
DATA,1688663725,974745035,6097,112,,2023-07-06,13:15:25,29728.596,1222.3024,2011.9464,40.6674,50.8119,29.5937,37.6205,0.05259,11.7895,51.3293,-91.75,0.215208,15.8861,115
DATA,1688663726,974745035,6101,112,,2023-07-06,13:15:26,29791.947,1243.027,2010.5475,40.6674,50.8273,29.5876,37.6205,0.053356,11.7893,51.3443,-350.25,0.215208,15.8869,151
DATA,1688663727,974745035,6105,112,,2023-07-06,13:15:27,30025.271,1264.5004,2009.5985,40.667,50.8424,29.5814,37.6205,0.0542382,11.789,51.3601,-623.75,0.215208,15.8865,131
DATA,1688663728,974745035,6109,112,,2023-07-06,13:15:28,30396.672,1285.3807,2008.4382,40.6653,50.8579,29.5708,37.6205,0.0552055,11.7876,51.3751,-898.25,0.215208,15.8861, 21
DATA,1688663729,974745035,6113,112,,2023-07-06,13:15:29,30625.621,1311.1722,2006.5919,40.6678,50.8732,29.5585,37.6205,0.0562318,11.7875,51.3903,-725.5,0.215208,15.8857,198
DATA,1688663730,974745035,6117,112,,2023-07-06,13:15:30,30796.094,1333.8823,2005.5566,40.6666,50.8881,29.547,37.6205,0.0570764,11.7869,51.405,-774.5,0.215208,15.8861,108
DATA,1688663731,974421977,6121,112,,2023-07-06,13:15:31,31225.232,1359.7856,2005.8654,40.6657,50.9037,29.5347,37.6205,0.0581924,11.7858,51.4202,-1180.75,0.215208,15.8861, 36
DATA,1688663732,974421977,6125,112,,2023-07-06,13:15:32,32145.531,1396.3165,2008.1714,40.6616,50.9174,29.5167,37.6205,0.0597099,11.7827,51.434,-1319.75,0.215208,15.8857,252
DATA,1688663733,974421977,6129,112,,2023-07-06,13:15:33,31134.602,1396.8767,2001.3705,40.6645,50.9327,29.5007,37.6205,0.0593609,11.786,51.4488,-591.75,0.215208,15.8857,213
DATA,1688663734,974421977,6133,112,,2023-07-06,13:15:34,29784.773,1386.5946,1993.25,40.6686,50.9482,29.4958,37.6205,0.0585556,11.7907,51.464,90.25,0.215208,15.885,  3
DATA,1688663735,974421977,6137,112,,2023-07-06,13:15:35,29298.324,1394.2887,1989.3387,40.6703,50.9631,29.4958,37.6205,0.058659,11.7921,51.4789,-153.5,0.215208,15.8846,207
DATA,1688663736,974421977,6141,112,,2023-07-06,13:15:36,29528.59,1414.5005,1988.8801,40.6657,50.9791,29.488,37.6205,0.0594375,11.7915,51.494,-556,0.215208,15.8838,248
DATA,1688663737,974421977,6145,112,,2023-07-06,13:15:37,29664.867,1435.2683,1987.0419,40.6666,50.9944,29.479,37.6205,0.0602397,11.7915,51.509,-747.5,0.215208,15.8834,150
DATA,1688663738,974421977,6149,112,,2023-07-06,13:15:38,30373.568,1475.6744,1987.5908,40.6662,51.0097,29.4655,37.6205,0.0618059,11.7887,51.5239,-1025,0.215208,15.8838,198
DATA,1688663739,974101066,6153,112,,2023-07-06,13:15:39,30280.566,1491.5164,1985.2959,40.6662,51.0249,29.4532,37.6205,0.0623366,11.7889,51.5393,-741.75,0.215208,15.8834, 11
DATA,1688663740,974101066,6157,112,,2023-07-06,13:15:40,29750.172,1497.9501,1980.4764,40.6678,51.0391,29.445,37.6205,0.0624458,11.7908,51.5538,-522.5,0.215208,15.8834,148
DATA,1688663741,974101066,6161,112,,2023-07-06,13:15:41,29477.262,1506.4572,1977.5157,40.667,51.0539,29.4393,37.6205,0.0626971,11.7922,51.5685,-729.75,0.215208,15.8834,215
DATA,1688663742,974101066,6165,112,,2023-07-06,13:15:42,29263.83,1514.3262,1974.7992,40.6662,51.0694,29.4286,37.6205,0.062933,11.7918,51.5836,-698.5,0.215208,15.8814,114
DATA,1688663743,974101066,6169,112,,2023-07-06,13:15:43,29521.02,1549.23,1973.4045,40.6678,51.0845,29.4188,37.6205,0.0640823,11.7916,51.5987,-720.5,0.215208,15.8818, 46
DATA,1688663744,974101066,6173,112,,2023-07-06,13:15:44,29049.271,1550.8878,1969.285,40.6666,51.0995,29.4086,37.6205,0.0640343,11.793,51.6134,-583.25,0.215208,15.8818,164
DATA,1688663745,974101066,6177,112,,2023-07-06,13:15:45,28961.369,1562.7203,1966.7676,40.6657,51.115,29.4004,37.6205,0.0645216,11.7936,51.6286,-771.25,0.215208,15.8814,207
DATA,1688663746,973782062,6181,112,,2023-07-06,13:15:46,29399.57,1597.0919,1967.1396,40.6662,51.1302,29.3885,37.6205,0.065835,11.7919,51.6433,-843.5,0.215208,15.8814,134
DATA,1688663747,973782062,6185,112,,2023-07-06,13:15:47,29350.699,1618.7117,1966.3479,40.6678,51.1453,29.3758,37.6205,0.0664747,11.792,51.6582,-685,0.215208,15.8818,107
DATA,1688663748,973782062,6189,112,,2023-07-06,13:15:48,29226.172,1638.0858,1969.3929,40.6666,51.1609,29.3668,37.6205,0.0669239,11.7923,51.6735,-641.25,0.215208,15.8814, 44
DATA,1688663749,973782062,6193,112,,2023-07-06,13:15:49,29292.244,1655.0408,1963.0531,40.6666,51.1755,29.357,37.6205,0.0676996,11.7923,51.6868,-802.5,0.215208,15.8806,181
DATA,1688663750,973782062,6197,112,,2023-07-06,13:15:50,29498.201,1680.196,1958.0367,40.6657,51.1905,29.3439,37.6205,0.0686929,11.7923,51.7019,-882.5,0.215208,15.8803,175
DATA,1688663751,973782062,6201,112,,2023-07-06,13:15:51,29696.49,1704.0471,1955.9554,40.6653,51.206,29.3303,37.6205,0.0696341,11.7912,51.717,-941.25,0.215208,15.8806, 87
DATA,1688663752,973782062,6205,112,,2023-07-06,13:15:52,29755.703,1727.0209,1953.2672,40.6674,51.2208,29.3172,37.6205,0.070468,11.7908,51.7328,-833.75,0.215208,15.8795,207
DATA,1688663753,973782062,6209,112,,2023-07-06,13:15:53,30092.164,1758.3652,1952.6858,40.6657,51.236,29.3041,37.6205,0.0716167,11.7896,51.7481,-973.75,0.215208,15.8795,227
DATA,1688663754,973462104,6213,112,,2023-07-06,13:15:54,30488.24,1797.8424,1951.6967,40.6662,51.2513,29.2906,37.6205,0.0729808,11.7882,51.763,-856.75,0.215208,15.8791,175
DATA,1688663755,973462104,6217,112,,2023-07-06,13:15:55,29076.23,1764.8724,1943.6669,40.6674,51.2663,29.282,37.6205,0.0714116,11.7929,51.7778,-276.75,0.215208,15.8783,180
DATA,1688663756,973462104,6221,112,,2023-07-06,13:15:56,28335.77,1753.394,1938.1718,40.667,51.2817,29.275,37.6205,0.070826,11.7953,51.7927,-309.5,0.215208,15.8787,223
DATA,1688663757,973462104,6225,112,,2023-07-06,13:15:57,28213.088,1765.7872,1935.2646,40.6666,51.2958,29.2693,37.6205,0.0712198,11.7949,51.8063,-357.25,0.215208,15.8787, 35
DATA,1688663758,973462104,6229,112,,2023-07-06,13:15:58,29247.371,1826.1464,1936.6675,40.6657,51.3106,29.2615,37.6205,0.073652,11.7921,51.8213,-1012.75,0.215208,15.8783,248
DATA,1688663759,973462104,6233,112,,2023-07-06,13:15:59,30106.449,1879.8964,1937.5144,40.6657,51.326,29.2447,37.6205,0.0757019,11.7889,51.8362,-1203.75,0.215208,15.8775, 23
DATA,1688663760,973462104,6237,112,,2023-07-06,13:16:00,30954.178,1941.9111,1937.826,40.6674,51.3412,29.2267,37.6205,0.0780098,11.7861,51.851,-1182.5,0.215208,15.8771,134
DATA,1688663761,973143100,6241,112,,2023-07-06,13:16:01,30342.795,1941.1978,1932.8196,40.6686,51.357,29.2124,37.6205,0.0777368,11.788,51.8659,-712,0.215208,15.8771,  7
DATA,1688663762,973143100,6245,112,,2023-07-06,13:16:02,29926.191,1942.3591,1929.2759,40.6649,51.3722,29.2009,37.6205,0.0776037,11.7895,51.8809,-733.25,0.215208,15.8767, 10
DATA,1688663763,973143100,6249,112,,2023-07-06,13:16:03,29511.484,1946.4592,1924.8094,40.6678,51.3876,29.1915,37.6205,0.0776164,11.7901,51.8958,-497.25,0.215208,15.8767, 28
DATA,1688663764,973143100,6253,112,,2023-07-06,13:16:04,29420.305,1963.2218,1921.8892,40.6666,51.4024,29.1862,37.6205,0.0781775,11.791,51.911,-664.25,0.215208,15.8763,132
DATA,1688663765,973143100,6257,112,,2023-07-06,13:16:05,30114.244,2012.5214,1921.9399,40.667,51.4173,29.1743,37.6205,0.0800532,11.7889,51.9257,-1077.75,0.215208,15.8763,228
DATA,1688663766,973143100,6261,112,,2023-07-06,13:16:06,30018.537,2030.9963,1919.2145,40.6653,51.4318,29.1608,37.6205,0.0805428,11.788,51.9402,-858,0.215208,15.8748, 38
DATA,1688663767,973143100,6265,112,,2023-07-06,13:16:07,29259.107,2019.4526,1912.9633,40.6682,51.4466,29.1509,37.6205,0.0799622,11.7906,51.9553,-594.5,0.215208,15.8755,213
DATA,1688663768,973143100,6269,112,,2023-07-06,13:16:08,29249.648,2037.7307,1911.0771,40.6653,51.4622,29.1448,37.6205,0.0805387,11.7909,51.9697,-754.5,0.215208,15.8752,218
DATA,1688663769,972820997,6273,112,,2023-07-06,13:16:09,29179.457,2057.4653,1907.8197,40.6674,51.4772,29.1329,37.6205,0.0811523,11.7906,51.9851,-671.5,0.215208,15.8748,246
DATA,1688663770,972820997,6277,112,,2023-07-06,13:16:10,29801.867,2107.4788,1908.0247,40.6653,51.4923,29.1231,37.6205,0.0829864,11.789,51.9997,-1107.25,0.215208,15.8748, 31
DATA,1688663771,972820997,6281,112,,2023-07-06,13:16:11,29981.82,2135.8938,1906.5909,40.6662,51.5077,29.1055,37.6205,0.0839469,11.7878,52.0143,-893.5,0.215208,15.8736,190
DATA,1688663772,972820997,6285,112,,2023-07-06,13:16:12,30257.387,2180.3601,1905.3409,40.6678,51.5226,29.0915,37.6205,0.0853797,11.7868,52.0295,-868.5,0.215208,15.874,177
DATA,1688663773,972820997,6289,112,,2023-07-06,13:16:13,30711.318,2235.2715,1906.2253,40.6649,51.5382,29.0788,37.6205,0.0869614,11.7849,52.0444,-999.75,0.215208,15.8732, 27
DATA,1688663774,972820997,6293,112,,2023-07-06,13:16:14,30445.512,2230.9092,1900.647,40.6645,51.5527,29.0653,37.6205,0.0869347,11.7861,52.0579,-878.25,0.215208,15.8728,221
DATA,1688663775,972820997,6297,112,,2023-07-06,13:16:15,30462.281,2262.6667,1896.5751,40.6682,51.5674,29.0539,37.6205,0.0879596,11.7858,52.0729,-723,0.215208,15.8724,155
DATA,1688663776,972501993,6301,112,,2023-07-06,13:16:16,29942.607,2257.8977,1891.2585,40.6678,51.5828,29.0436,37.6205,0.0876804,11.7873,52.0876,-520.75,0.215208,15.8724, 39
DATA,1688663777,972501993,6305,112,,2023-07-06,13:16:17,29352.508,2245.8977,1886.0699,40.6674,51.5981,29.0371,37.6205,0.0871603,11.7894,52.1029,-466.75,0.215208,15.8724, 34
DATA,1688663778,972501993,6309,112,,2023-07-06,13:16:18,29506.361,2274.8474,1884.6968,40.667,51.613,29.0281,37.6205,0.0881029,11.7886,52.1183,-798.75,0.215208,15.872,139
DATA,1688663779,972501993,6313,112,,2023-07-06,13:16:19,29542.135,2302.2056,1881.9178,40.6674,51.6283,29.0162,37.6205,0.0889509,11.788,52.1329,-671,0.215208,15.8716, 65
DATA,1688663780,972501993,6317,112,,2023-07-06,13:16:20,30064.16,2373.8633,1888.8796,40.6649,51.6433,29.0055,37.6205,0.090688,11.7864,52.1481,-1033.25,0.215208,15.8716,204
DATA,1688663781,972501993,6321,112,,2023-07-06,13:16:21,30870.316,2534.447,1919.2313,40.6657,51.6584,28.992,37.6205,0.093161,11.7826,52.1628,-1014.25,0.215208,15.8716,133
DATA,1688663782,972501993,6325,112,,2023-07-06,13:16:22,31578.836,2634.2832,1933.4594,40.6678,51.6732,28.9781,37.6205,0.0956029,11.7802,52.1771,-1069.5,0.215208,15.8712, 13
DATA,1688663783,972501993,6329,112,,2023-07-06,13:16:23,31803.229,2675.6782,1930.3813,40.6666,51.6875,28.9646,37.6205,0.0968045,11.7789,52.1915,-1020.75,0.215208,15.8708, 76
DATA,1688663784,972182035,6333,112,,2023-07-06,13:16:24,30860.078,2605.802,1907.0333,40.6674,51.7026,28.9523,37.6205,0.0955268,11.782,52.206,-613.5,0.215208,15.8701, 19
DATA,1688663785,972182035,6337,112,,2023-07-06,13:16:25,30427.275,2567.1003,1886.011,40.6657,51.7177,28.9429,37.6205,0.0952082,11.7839,52.2214,-748.75,0.215208,15.8701,198
DATA,1688663786,972182035,6341,112,,2023-07-06,13:16:26,30442.264,2815.4478,2152.7983,40.6678,51.7339,28.9326,37.6205,0.096634,11.7825,52.2359,-310,0.215208,15.8689, 69
DATA,1688663787,972182035,6345,112,,2023-07-06,13:16:27,31628.189,3274.0625,2534.887,40.667,51.749,28.9248,37.6205,0.101146,11.7754,52.2507,-545,0.215208,15.8689,174
DATA,1688663788,972182035,6349,112,,2023-07-06,13:16:28,32039.395,3195.0764,2378.7444,40.6662,51.7641,28.9171,37.6205,0.102363,11.7741,52.2656,-1046,0.215208,15.8693,109
DATA,1688663789,972182035,6353,112,,2023-07-06,13:16:29,31999.152,2968.1975,2114.5449,40.6674,51.7791,28.9019,37.6205,0.102334,11.7757,52.2802,-1164.75,0.215208,15.8689, 26
DATA,1688663790,972182035,6357,112,,2023-07-06,13:16:30,31408.342,2795.6072,1950.321,40.6649,51.7945,28.8867,37.6205,0.101225,11.7787,52.2958,-804.75,0.215208,15.8685,164
DATA,1688663791,971862077,6361,112,,2023-07-06,13:16:31,29593.971,2629.4019,1872.1252,40.667,51.8082,28.8781,37.6205,0.0977782,11.7855,52.3099,-365.25,0.215208,15.8677,243
DATA,1688663792,971862077,6365,112,,2023-07-06,13:16:32,28880.967,2589.2671,1861.429,40.6616,51.8233,28.8732,37.6205,0.0966138,11.7882,52.3242,-763.75,0.215208,15.8677,246
DATA,1688663793,971862077,6369,112,,2023-07-06,13:16:33,29628.658,2670.5317,1867.8905,40.6629,51.8384,28.8605,37.6205,0.0989513,11.7854,52.3395,-889.25,0.215208,15.8677, 70
DATA,1688663794,971862077,6373,112,,2023-07-06,13:16:34,30666.385,2789.5325,1881.3835,40.6653,51.8532,28.8474,37.6205,0.102388,11.7816,52.3544,-981.75,0.215208,15.8673,240
DATA,1688663795,971862077,6377,112,,2023-07-06,13:16:35,29006.834,2664.7495,1840.1407,40.6678,51.8685,28.8355,37.6205,0.0992279,11.7869,52.3689,-288,0.215208,15.8665,174
DATA,1688663796,971862077,6381,112,,2023-07-06,13:16:36,29166.664,2709.8301,1839.5266,40.6698,51.8838,28.8302,37.6205,0.10055,11.7868,52.3841,-349.5,0.215208,15.8653,135
DATA,1688663797,971862077,6385,112,,2023-07-06,13:16:37,28729.701,2694.6611,1829.2487,40.6682,51.8986,28.8237,37.6205,0.100127,11.788,52.3986,-356.5,0.215208,15.8665,152
DATA,1688663798,971862077,6389,112,,2023-07-06,13:16:38,29937.842,2797.469,1835.3661,40.6625,51.9141,28.8126,37.6205,0.103463,11.7837,52.4137,-1437.75,0.215208,15.8661,242
DATA,1688663799,971549034,6393,112,,2023-07-06,13:16:39,29516.801,2781.9187,1825.4777,40.6616,51.9293,28.793,37.6205,0.102972,11.7847,52.4278,-733.25,0.215208,15.8665,199
DATA,1688663800,971549034,6397,112,,2023-07-06,13:16:40,28047.904,2707.5063,1812.8077,40.667,51.9435,28.7872,37.6205,0.1004,11.7898,52.4418,-76,0.215208,15.8653,109
DATA,1688663801,971549034,6401,112,,2023-07-06,13:16:41,28307.908,2760.3088,1810.3895,40.6694,51.9586,28.7827,37.6205,0.101936,11.7882,52.4569,-258,0.215208,15.8653, 71
DATA,1688663802,971549034,6405,112,,2023-07-06,13:16:42,28175.678,2785.3958,1816.9504,40.6698,51.9738,28.777,37.6205,0.102339,11.7887,52.4714,-473,0.215208,15.865,247
DATA,1688663803,971549034,6409,112,,2023-07-06,13:16:43,27759.508,2778.6013,1812.2606,40.6674,51.9886,28.7696,37.6205,0.101965,11.7902,52.4868,-353,0.215208,15.8642, 76
DATA,1688663804,971549034,6413,112,,2023-07-06,13:16:44,28000.029,2807.0813,1801.6237,40.667,52.0039,28.7606,37.6205,0.103102,11.789,52.5023,-824.5,0.215208,15.8646,  2
DATA,1688663805,971549034,6417,112,,2023-07-06,13:16:45,28332.18,2862.5171,1801.7974,40.667,52.0189,28.7479,37.6205,0.104699,11.788,52.5168,-804,0.215208,15.8634,175
DATA,1688663806,971225023,6421,112,,2023-07-06,13:16:46,28420.414,2897.1909,1800.3405,40.667,52.0341,28.7356,37.6205,0.105653,11.7872,52.5318,-739.5,0.215208,15.8634, 75
DATA,1688663807,971225023,6425,112,,2023-07-06,13:16:47,28116.6,2895.3374,1793.9526,40.6666,52.0485,28.7246,37.6205,0.105546,11.788,52.5461,-655.5,0.215208,15.863,213
DATA,1688663808,971225023,6429,112,,2023-07-06,13:16:48,27979.035,2906.2952,1787.0031,40.6662,52.0628,28.7159,37.6205,0.105875,11.7887,52.5603,-713.25,0.215208,15.863,157
DATA,1688663809,971225023,6433,112,,2023-07-06,13:16:49,29027.16,3019.4253,1789.665,40.6653,52.0779,28.7041,37.6205,0.109327,11.7865,52.575,-1191.25,0.215208,15.8622, 92
DATA,1688663810,971225023,6437,112,,2023-07-06,13:16:50,29436.684,3079.1521,1788.1658,40.6649,52.0931,28.6848,37.6205,0.111075,11.7832,52.5897,-1140,0.215208,15.8618,100
DATA,1688663811,971225023,6441,112,,2023-07-06,13:16:51,28953.105,3071.4424,1781.0841,40.6678,52.1087,28.6705,37.6205,0.110701,11.785,52.6045,-663.25,0.215208,15.8614,107
DATA,1688663812,971225023,6445,112,,2023-07-06,13:16:52,28392.83,3048.3845,1774.5692,40.667,52.1241,28.6611,37.6205,0.10995,11.7863,52.6194,-543.5,0.215208,15.8614,246
DATA,1688663813,971225023,6449,112,,2023-07-06,13:16:53,27963.355,3033.1775,1769.382,40.6657,52.1387,28.6533,37.6205,0.109402,11.7887,52.634,-595.25,0.215208,15.861, 53
DATA,1688663814,970909118,6453,112,,2023-07-06,13:16:54,27235.723,2997.165,1762.1486,40.6662,52.1539,28.6471,37.6205,0.10807,11.7911,52.6487,-351.25,0.215208,15.8606,102
DATA,1688663815,970909118,6457,112,,2023-07-06,13:16:55,26232.141,2943.1335,1753.6548,40.6657,52.1691,28.6435,37.6205,0.1061,11.7935,52.6637,-145.25,0.215208,15.861, 39
DATA,1688663816,970909118,6461,112,,2023-07-06,13:16:56,26059.02,2953.8921,1749.3145,40.6666,52.1834,28.6385,37.6205,0.106313,11.7936,52.6782,-409.25,0.215208,15.8602,154
DATA,1688663817,970909118,6465,112,,2023-07-06,13:16:57,26713.352,3027.7939,1749.693,40.6657,52.1978,28.6303,37.6205,0.108651,11.7921,52.693,-733.25,0.215208,15.8602,118
DATA,1688663818,970909118,6469,112,,2023-07-06,13:16:58,27891.854,3165.7109,1754.3228,40.6649,52.213,28.6181,37.6205,0.112721,11.7878,52.7074,-1472.25,0.215208,15.8602,211
DATA,1688663819,970909118,6473,112,,2023-07-06,13:16:59,29362.648,3318.5615,1759.8969,40.6616,52.2277,28.5963,37.6205,0.117325,11.7826,52.7225,-1756.5,0.215208,15.8591,245
DATA,1688663820,970909118,6477,112,,2023-07-06,13:17:00,29696.094,3385.0505,1756.2068,40.6666,52.2429,28.5738,37.6205,0.119256,11.7811,52.7371,-1375.75,0.215208,15.8591, 12
DATA,1688663821,970582962,6481,112,,2023-07-06,13:17:01,30365.781,3495.0662,1756.9918,40.6678,52.2579,28.555,37.6205,0.122099,11.7796,52.7515,-1120.75,0.215208,15.8591,226
DATA,1688663822,970582962,6485,112,,2023-07-06,13:17:02,29686.854,3455.0876,1749.4196,40.6686,52.273,28.5411,37.6205,0.120954,11.7815,52.7668,-709.75,0.215208,15.8587,197
DATA,1688663823,970582962,6489,112,,2023-07-06,13:17:03,28800.254,3399.7412,1740.8027,40.6682,52.288,28.532,37.6205,0.119157,11.7849,52.7812,-543,0.215208,15.8579,225
DATA,1688663824,970582962,6493,112,,2023-07-06,13:17:04,28673.279,3406.3489,1737.2299,40.6657,52.3029,28.5226,37.6205,0.1193,11.7847,52.7953,-721,0.215208,15.8579,242
DATA,1688663825,970582962,6497,112,,2023-07-06,13:17:05,28131.93,3385.5754,1729.9141,40.6662,52.3177,28.5132,37.6205,0.118513,11.7868,52.8097,-363.25,0.215208,15.8575,171
DATA,1688663826,970582962,6501,112,,2023-07-06,13:17:06,27285.146,3335.6338,1721.3513,40.6674,52.3328,28.5075,37.6205,0.116835,11.7895,52.8241,-157.5,0.215208,15.8567,153
DATA,1688663827,970582962,6505,112,,2023-07-06,13:17:07,27639.164,3396.4758,1721.4338,40.6657,52.3473,28.5021,37.6205,0.118437,11.7884,52.8391,-733.25,0.215208,15.8559,227
DATA,1688663828,970582962,6509,112,,2023-07-06,13:17:08,27626.424,3421.6853,1716.9867,40.6666,52.3627,28.4907,37.6205,0.119152,11.7878,52.8537,-625,0.215208,15.8567, 94
DATA,1688663829,970263004,6513,112,,2023-07-06,13:17:09,27294.365,3422.4746,1711.0458,40.6678,52.3778,28.4825,37.6205,0.119027,11.7885,52.8689,-664.25,0.215208,15.8559,230
